mint,creation_time,transaction_count_0to5s,buy_pressure_0to5s,volume_0to5s,rsi_0to5s,price_volatility_0to5s,volume_volatility_0to5s,momentum_0to5s,trade_amount_variance_0to5s,transaction_rate_0to5s,trade_concentration_0to5s,unique_wallets_0to5s,transaction_count_5to10s,buy_pressure_5to10s,volume_5to10s,rsi_5to10s,price_volatility_5to10s,volume_volatility_5to10s,momentum_5to10s,trade_amount_variance_5to10s,transaction_rate_5to10s,trade_concentration_5to10s,unique_wallets_5to10s,transaction_count_10to15s,buy_pressure_10to15s,volume_10to15s,rsi_10to15s,price_volatility_10to15s,volume_volatility_10to15s,momentum_10to15s,trade_amount_variance_10to15s,transaction_rate_10to15s,trade_concentration_10to15s,unique_wallets_10to15s,transaction_count_15to20s,buy_pressure_15to20s,volume_15to20s,rsi_15to20s,price_volatility_15to20s,volume_volatility_15to20s,momentum_15to20s,trade_amount_variance_15to20s,transaction_rate_15to20s,trade_concentration_15to20s,unique_wallets_15to20s,transaction_count_20to25s,buy_pressure_20to25s,volume_20to25s,rsi_20to25s,price_volatility_20to25s,volume_volatility_20to25s,momentum_20to25s,trade_amount_variance_20to25s,transaction_rate_20to25s,trade_concentration_20to25s,unique_wallets_20to25s,transaction_count_25to30s,buy_pressure_25to30s,volume_25to30s,rsi_25to30s,price_volatility_25to30s,volume_volatility_25to30s,momentum_25to30s,trade_amount_variance_25to30s,transaction_rate_25to30s,trade_concentration_25to30s,unique_wallets_25to30s,transaction_count_0to10s,buy_pressure_0to10s,volume_0to10s,rsi_0to10s,price_volatility_0to10s,volume_volatility_0to10s,momentum_0to10s,trade_amount_variance_0to10s,transaction_rate_0to10s,trade_concentration_0to10s,unique_wallets_0to10s,transaction_count_10to20s,buy_pressure_10to20s,volume_10to20s,rsi_10to20s,price_volatility_10to20s,volume_volatility_10to20s,momentum_10to20s,trade_amount_variance_10to20s,transaction_rate_10to20s,trade_concentration_10to20s,unique_wallets_10to20s,transaction_count_20to30s,buy_pressure_20to30s,volume_20to30s,rsi_20to30s,price_volatility_20to30s,volume_volatility_20to30s,momentum_20to30s,trade_amount_variance_20to30s,transaction_rate_20to30s,trade_concentration_20to30s,unique_wallets_20to30s,transaction_count_0to20s,buy_pressure_0to20s,volume_0to20s,rsi_0to20s,price_volatility_0to20s,volume_volatility_0to20s,momentum_0to20s,trade_amount_variance_0to20s,transaction_rate_0to20s,trade_concentration_0to20s,unique_wallets_0to20s,transaction_count_0to30s,buy_pressure_0to30s,volume_0to30s,rsi_0to30s,price_volatility_0to30s,volume_volatility_0to30s,momentum_0to30s,trade_amount_variance_0to30s,transaction_rate_0to30s,trade_concentration_0to30s,unique_wallets_0to30s,initial_investment_ratio,initial_market_cap,peak_market_cap,time_to_peak,hit_peak_before_30
3FrcaTs4uzqjJMqybkTh8y4TSSRc9nMe8BNkDFQCpump,2025-01-10T21:14:27.946006,7,1.0,4.619827387,0.0,0.10791688637808666,0.8812317936847648,0.31144868848921603,0.33824838619090686,1.4,0.0,1,18,0.5,19.198769862,45.5164895214709,0.22710534337966715,0.8156336523647613,-0.1126075090672847,0.7568190712305473,3.6,0.0,1,3,0.0,6.283394522,0.0,0.07873377554912865,0.5349281977120671,-0.1707304645406498,1.2552699481303562,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,4,1.0,2.7955363559999995,0.0,0.042054615688718544,0.3205154739230926,0.11916055912645401,0.05017741793142567,0.8,0.0,1,8,1.0,5.750568496,0.0,0.10130289561631772,0.6301766720040478,0.36741053678552765,0.20519474399112547,1.6,0.0,1,25,0.64,23.818597248999993,56.59313051367995,0.25337612590831693,0.8610253962357219,0.30586518497254284,0.6729522773539485,2.5,0.0,1,3,0.0,6.283394522,0.0,0.07873377554912865,0.5349281977120671,-0.1707304645406498,1.2552699481303562,0.3,0.0,1,12,1.0,8.546104852,0.0,0.14651299296538353,0.5503306062538469,0.545925818860426,0.15361063150287058,1.2,0.0,1,28,0.5714285714285714,30.101991770999994,48.03909063746356,0.2658079218217626,0.8626267103292846,-0.10716792795537489,0.8600430797026836,1.4,0.0,1,40,0.7,38.648096622999994,57.14904366029489,0.25113275088126763,0.8508068828446588,0.4737742876687,0.6757689405743285,1.3333333333333333,0.0,1,1.0,31.333593142118048,65.06633680998729,6.028559,True
G6oeR8MgbjGbFFa5oewtgxYfzkP2jB8srvKPWFKGpump,2025-01-10T21:13:31.268991,2,1.0,0.01980198,0.0,0.00031604098166853955,0.010000010100000107,0.000632281790294775,9.802980100000014e-09,0.4,0.0,1,1,1.0,0.160580812,50,0.0,0.0,0,0.0,0.2,0.0,1,3,0.6666666666666666,0.451800273,96.72663541481234,0.00888315936168617,0.7939237997375461,0.018746866626335987,0.014295788385065502,0.6,0.0,1,1,1.0,0.49917571,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.03,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,3,1.0,0.180382792,0.0,0.005032468665821449,1.1813409887674513,0.011019082362630456,0.005045430703753773,0.3,0.0,1,4,0.75,0.950975983,98.74896350114638,0.017983453566194695,0.7699081430046509,0.05117454198705904,0.03350402169403034,0.4,0.0,1,1,1.0,0.03,50,0.0,0.0,0,0.0,0.1,0.0,1,7,0.8571428571428571,1.131358775,99.09002689599599,0.02354428308676063,1.0542577511867706,0.07226902557078382,0.02903342187856685,0.35,0.0,1,8,0.875,1.161358775,99.11415012198928,0.026780178291742746,1.1381457017384784,0.07427351693265058,0.0272991146622047,0.26666666666666666,0.0,1,1.0,29.873255669462512,32.09204743026174,23.253636,True
JBSjMukcdtnHqs7McRSwuCFpfjU67sGnMrXVNbd4pump,2025-01-10T21:31:28.831121,4,1.0,0.04214674,0.0,0.0005912099545827976,0.9058233458699213,0.0014292157126970751,9.109509912426651e-05,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,1.0,0.809299904,0.0,0.016653717626471453,0.2593598528339872,0.03387152201617917,0.011014492424802302,0.4,0.0,1,2,0.5,0.611895675,0.0,0.0033656478063273793,0.6656430983925488,0.006754027289786504,0.04147416418972043,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,1.0,0.04214674,0.0,0.0005912099545827976,0.9058233458699213,0.0014292157126970751,9.109509912426651e-05,0.4,0.0,1,4,0.75,1.421195579,54.53308242184469,0.013826392288241883,0.47664453762203773,0.006754027289786504,0.02867985515895414,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,8,0.875,1.4633423190000001,64.5520659103359,0.018142333018016148,1.1480661092965267,0.02840798942777475,0.044100720446964954,0.4,0.0,1,8,0.875,1.4633423190000001,64.5520659103359,0.018142333018016148,1.1480661092965267,0.02840798942777475,0.044100720446964954,0.26666666666666666,0.0,1,1.0,27.999456672744575,36.819096570696615,68.066532,False
AwRRMgXZd9Tvp277LvXbEyuAiiVcTiZHiMUq33ibi6Sf,2025-01-10T21:28:37.476069,3,0.6666666666666666,5.880148587,62.023056850761215,0.04712656003376413,0.07166312661843706,0.046864123737582836,0.019729932347149395,0.6,0.0,1,1,0.0,1.781879235,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,0.5,7.662027822,39.72333155284898,0.06527744567512991,0.07520051872500978,-0.06254397037787073,0.020749571822370756,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,0.5,7.662027822,39.72333155284898,0.06527744567512991,0.07520051872500978,-0.06254397037787073,0.020749571822370756,0.2,0.0,1,4,0.5,7.662027822,39.72333155284898,0.06527744567512991,0.07520051872500978,-0.06254397037787073,0.020749571822370756,0.13333333333333333,0.0,1,1.0,32.67743417745512,36.627430762562774,0.003994,True
H7DxCGhYGZXLKpDGdWrXe3J9qBtoz1LJPo5rGiYjpump,2025-01-10T21:32:14.151888,6,1.0,3.2336926679999998,0.0,0.0891035998672905,1.437688087487178,0.2198359764278895,0.6003773942633058,1.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,9,0.5555555555555556,4.787872171999999,44.382483464077566,0.046518067545145404,1.115553004672309,-0.024644714309744294,0.3521928181251359,1.8,0.0,1,1,0.0,0.358228875,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,1.047976995,50,0.0,0.0,0,0.0,0.2,0.0,1,2,0.0,0.827104603,0.0,0.021508992922206205,0.5988082731054515,-0.0421121949414776,0.06132484624569307,0.4,0.0,1,6,1.0,3.2336926679999998,0.0,0.0891035998672905,1.437688087487178,0.2198359764278895,0.6003773942633058,0.6,0.0,1,10,0.5,5.146101046999999,40.45557436864809,0.0450090063503308,1.0987192615169674,-0.04593698159240414,0.31969076842400945,1.0,0.0,1,3,0.0,1.875081598,0.0,0.0230404403125723,0.5775870426424294,-0.052261962815740456,0.13032649565769958,0.3,0.0,1,16,0.6875,8.379793715,58.283099488426444,0.06609576058155045,1.2448746197025349,0.09422276221066896,0.42508709007109036,0.8,0.0,1,19,0.5789473684210527,10.254875313000001,47.89051297823925,0.0661704006049207,1.141993529719396,-0.02920336942138361,0.3799101119305044,0.6333333333333333,0.0,1,1.0,29.58495184840007,39.45862107158368,44.072324,False
9FbN9AqgNiTGjXe29zuSBzoyW6T7mwp82bNwM9Bspump,2025-01-10T21:39:14.082395,7,0.7142857142857143,5.160735300999999,42.82657238145569,0.04587099527967007,1.0095339523574962,-0.028032034865421235,0.5539479349205086,1.4,0.0,1,2,1.0,0.054891097,0.0,0.0002816465517271808,0.6428572014146483,0.0005634517977102512,0.0003112955094141922,0.4,0.0,1,10,0.9,8.183234124,0.0,0.07714766086655621,1.2761644748070928,0.3050327755431568,1.0905943785764645,2.0,0.0,1,16,0.6875,11.505139687,66.94250888703706,0.10180975776826735,0.7475916826715554,0.24122273622160093,0.2889833015944871,3.2,0.0,1,19,0.7368421052631579,7.197699084,80.57906056722213,0.07133091555407992,0.910238242791829,0.22014005359192543,0.11890231935431336,3.8,0.0,1,5,0.2,2.5962820630000003,0.8621484344677697,0.04114011260706254,1.1817587322966685,-0.10281631493218972,0.37654889490798027,1.0,0.0,1,9,0.7777777777777778,5.215626397999999,43.71181224941211,0.043753859697398534,1.2419378156982455,-0.02495918312526525,0.5179974631695027,0.9,0.0,1,26,0.7692307692307693,19.688373811,75.30018309504683,0.18873138068952564,1.0225958773821566,0.6350828342952776,0.5996268508773347,2.6,0.0,1,24,0.625,9.793981147,58.27323753371994,0.0898176662492016,1.0275429324245593,0.0826666241314453,0.17583122300249085,2.4,0.0,1,35,0.7714285714285715,24.904000209000003,59.777957403189745,0.17373057098687794,1.0746189812109532,0.2681810756265379,0.5846704554015631,1.75,0.0,1,59,0.711864406779661,34.69798135600001,59.555498809496335,0.1742421342814894,1.128658454155277,0.38681736072895984,0.4405847627335092,1.9666666666666666,0.0,1,1.0,38.60088535246755,74.27409977969963,394.562472,False
6j7f1Va1bQSetremu73Qn7CgTEunMgpvoMLWoLkC5jFd,2025-01-10T21:10:27.826594,18,0.8333333333333334,21.228277444999996,67.09885719863928,0.11881987532995818,0.7850371996707469,0.4763253469934354,0.8571660730980714,3.6,0.0,1,9,1.0,7.214148656,0.0,0.0626073784373397,1.1526145617339019,0.20639241546048231,0.8535979424558744,1.8,0.0,1,26,0.8461538461538461,32.137880941,88.26837050751011,0.19926801712203457,1.0366619982596963,1.0400740631030094,1.6419583485216205,5.2,0.0,1,35,0.4857142857142857,43.30110475400001,39.97131696476209,0.08007499074607508,1.550562251191753,-0.2292180010762201,3.6799361077514665,7.0,0.0,1,35,0.4,33.02358639199999,22.14313768426993,0.2219170080161195,1.3077935097174285,-0.47594885537586495,1.522617227595877,7.0,0.0,1,26,0.15384615384615385,13.125632557,6.955224804270401,0.16090083251574216,1.1143926808218518,-0.43710313946526996,0.31649750501196083,5.2,0.0,1,27,0.8888888888888888,28.442426100999995,76.68481188408472,0.19063238365664548,0.8943923589808986,1.0489935360915537,0.8876911885418893,2.7,0.0,1,61,0.639344262295082,75.438985695,57.771806026372694,0.1683073603014068,1.3557725284902986,0.5744953413443207,2.8112901467530422,6.1,0.0,1,61,0.29508196721311475,46.149218949,18.474493856541557,0.3562913389613912,1.3580483193648138,-0.7080904778404196,1.0556002520782024,6.1,0.0,1,88,0.7159090909090909,103.88141179599998,62.41884615510606,0.4065501280091276,1.2645201501221381,2.7780176043358527,2.228239407381186,4.4,0.0,1,149,0.5436241610738255,150.03063074500002,49.974043784638134,0.4757991573400932,1.3293187359501195,-0.007984573246691723,1.7916186936010514,4.966666666666667,0.0,1,1.0,34.52849492056618,180.64325384442517,16.552341,True
561z7JwWNMEntUYV3TW2vwaHNHg8Fh7pNE98RK4epump,2025-01-10T21:34:23.237410,1,1.0,0.29998605,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.249986006,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.301136992,50,0.0,0.0,0,0.0,0.2,0.0,1,2,0.5,0.399641992,0.0,0.001244075509984849,0.5070337853785896,0.002491250323486389,0.010264931045472016,0.4,0.0,1,1,1.0,0.29998605,50,0.0,0.0,0,0.0,0.1,0.0,1,1,1.0,0.249986006,50,0.0,0.0,0,0.0,0.1,0.0,1,3,0.6666666666666666,0.7007789839999999,24.624568114420697,0.0031642252943943064,0.40892338069469925,-0.005095572170263992,0.009124383151530682,0.3,0.0,1,2,1.0,0.549972056,0.0,0.0031843241521197804,0.09091378999081363,0.006388992928730239,0.0006250011000004838,0.1,0.0,1,5,0.8,1.2507510400000001,79.1696898590462,0.009920045481665148,0.3131383264934566,0.021767887747628698,0.0061358423009668685,0.16666666666666666,0.0,1,1.0,190.84888800915058,246.5360417698923,769.166303,False
EzrgdmDsDK8HiW6EhqXuEVrrCKy2bVsCW3zunjetpump,2025-01-10T21:37:25.625631,1,1.0,0.0275,50,0.0,0.0,0,0.0,0.2,0.0,1,5,0.6,2.119799586,97.92516687707209,0.04887186103271448,1.1788185379715328,0.13039561599984092,0.2497718618230253,1.0,0.0,1,0,0,0,50,0,0,0,0,0,0,0,4,0.75,3.930395603,0.0,0.04299084067944412,0.8126781989172375,0.10799549070282272,0.6376608691038003,0.8,0.0,1,3,0.6666666666666666,1.74478691,31.675025716262482,0.026574418587464333,0.6696437304377858,-0.034830915587703015,0.1516805495421886,0.6,0.0,1,2,0.0,1.943557449,0.0,0.030924938355796256,0.005272257326518552,-0.05999454898262115,2.624991922355603e-05,0.4,0.0,1,6,0.6666666666666666,2.147299586,97.93464974116728,0.05535496656723677,1.3399784903438143,0.13110212385005438,0.22997383845616418,0.6,0.0,1,4,0.75,3.930395603,0.0,0.04299084067944412,0.8126781989172375,0.10799549070282272,0.6376608691038003,0.4,0.0,1,5,0.4,3.688344359,14.665921146204823,0.0661076919171256,0.48416220151840633,-0.14505173281993325,0.12755711178047974,0.5,0.0,1,10,0.7,6.077695189,61.93695368209037,0.054780373453465404,1.1478832504887688,0.09267442747470576,0.486713361047254,0.5,0.0,1,15,0.6,9.766039548,45.3961217062355,0.05892136784148412,0.9352119625088132,-0.05747701718297804,0.3707443539325157,0.5,0.0,1,1.0,31.86582032463487,82.552955598097,294.35523,False
26XifDjMg3EDWoVyCCKzPs7KRTvZRfcSxva4ZZdKpump,2025-01-10T21:47:12.036951,1,1.0,0.332461276,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.332461276,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.332461276,50,0.0,0.0,0,0.0,0.05,0.0,1,1,1.0,0.332461276,50,0.0,0.0,0,0.0,0.03333333333333333,0.0,1,1.0,36.617517778205105,267.2674800828398,488.019289,False
6311knpQx8KF2peoYskCcXLQMguGhm1qZ2jGWne2pump,2025-01-10T21:43:25.152048,1,1.0,0.008,50,0.0,0.0,0,0.0,0.2,0.0,1,5,0.6,2.197913943,92.73664087422296,0.0021481462925433386,1.8900466745133906,0.005529185278210916,0.6902817918964537,1.0,0.0,1,1,1.0,0.010003324,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,6,0.6666666666666666,2.205913943,3.962217929043433,0.05119281682514986,2.108811577974693,-0.12176050425184173,0.6011047853881216,0.6,0.0,1,1,1.0,0.010003324,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,7,0.7142857142857143,2.215917267,4.384503264732189,0.04808471986531932,2.3017015305942583,-0.1211764680549041,0.5308954658937103,0.35,0.0,1,7,0.7142857142857143,2.215917267,4.384503264732189,0.04808471986531932,2.3017015305942583,-0.1211764680549041,0.5308954658937103,0.23333333333333334,0.0,1,1.0,32.02620888474674,58.34417251171911,511.495467,False
E3VF5yaey6Db2KBDWBN9AKzoTd7mGT3xs87Lc6SJpump,2025-01-10T21:43:00.338714,2,1.0,0.528375615,0.0,0.003222812973346803,0.6111330610895055,0.006466466157718409,0.02606736295538731,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,6,0.5,2.0172808939999998,4.51912211975494,0.043357931857050745,1.5128527283892,-0.10616277807048782,0.2587161593161359,1.2,0.0,1,2,1.0,0.528375615,0.0,0.003222812973346803,0.6111330610895055,0.006466466157718409,0.02606736295538731,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,6,0.5,2.0172808939999998,4.51912211975494,0.043357931857050745,1.5128527283892,-0.10616277807048782,0.2587161593161359,0.6,0.0,1,2,1.0,0.528375615,0.0,0.003222812973346803,0.6111330610895055,0.006466466157718409,0.02606736295538731,0.1,0.0,1,8,0.625,2.545656509,9.056157468365086,0.05555961769111203,1.4107706979441355,-0.10616277807048782,0.20152665357004818,0.26666666666666666,0.0,1,1.0,31.465407585310306,31.66887757859953,0.840936,True
HXZUUEZKF7XTnfiUedSqyz8cWA3nCK1UcLcxo63Vpump,2025-01-10T21:26:55.364629,2,1.0,2.549963609,0.0,0.02970461038498358,0.22273400569145144,0.06122797387869576,0.08064566528707626,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,0.0,1.652051911,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,1.0,2.549963609,0.0,0.02970461038498358,0.22273400569145144,0.06122797387869576,0.08064566528707626,0.2,0.0,1,1,0.0,1.652051911,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,3,0.6666666666666666,4.20201552,37.728221843924736,0.04126990387067881,0.2085884043906888,-0.039830984640285505,0.08535974690603336,0.15,0.0,1,3,0.6666666666666666,4.20201552,37.728221843924736,0.04126990387067881,0.2085884043906888,-0.039830984640285505,0.08535974690603336,0.1,0.0,1,1.0,33.54182943312947,43.050118487545646,391.399836,False
3f23ta41sncgoudoSikuJs4YoJviKBVGxchRKG3rpump,2025-01-10T21:40:25.150466,2,1.0,2.490377703,0.0,0.010510230900526076,0.7187887318632968,0.021243738396792815,0.801074611513149,0.4,0.0,1,5,0.6,5.129001266,74.182596479972,0.06118456840781749,0.05845206482737827,0.12018543193435781,0.003595218736586915,1.0,0.0,1,7,0.8571428571428571,2.92047456,79.84200264134587,0.031828410572479315,0.49971406065236457,0.07417892083019624,0.04346642419344849,1.4,0.0,1,5,0.6,4.3621796360000005,63.09196538006229,0.0439631566295952,0.7458110244926622,0.05116864550709655,0.42337448450122717,1.0,0.0,1,7,0.2857142857142857,5.775656934000001,5.03854970648149,0.10047968694353271,1.4128433220941197,-0.1929848744999949,1.358922545995418,1.4,0.0,1,8,1.0,5.444962484,0.0,0.09325498687659148,0.5293510792387813,0.3191162599354888,0.12980679148287128,1.6,0.0,1,7,0.7142857142857143,7.6193789690000004,60.45738207735946,0.054152315833807564,0.45126266830017653,0.06815845267134006,0.2412691997470411,0.7,0.0,1,12,0.75,7.282654196000001,60.18595087068331,0.03779143866605478,0.8273774929573094,0.07632003115444776,0.2521298646657248,1.2,0.0,1,15,0.6666666666666666,11.220619418000002,61.053268047662876,0.10651597866521632,1.1253086607950606,0.11567778907098912,0.7085891025464668,1.5,0.0,1,19,0.7368421052631579,14.902033165000002,62.827389902237705,0.09046332918107854,0.7007787450430978,0.20409788780536098,0.3020964983283656,0.95,0.0,1,34,0.7058823529411765,26.122652583,57.00032693549943,0.10116882795321527,0.9033897681820944,0.20771375108023654,0.4817559086688624,1.1333333333333333,0.0,1,1.0,34.11848257487133,46.166505867625034,32.834978,False
DqAbRxAA41gX3V5udjaV45fNtdrcZTq6UXUwHSdzpump,2025-01-10T21:30:51.780965,6,1.0,2.819772735,0.0,0.056236274383919024,0.9945284738775322,0.1599541806756733,0.21845407810337383,1.2,0.0,1,1,0.0,1.20427708,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1,50,0.0,0.0,0,0.0,0.2,0.0,1,5,0.8,2.398410885,92.80393557908631,0.037521838847456045,0.6697588425185657,0.12293082210022399,0.10321529937855563,1.0,0.0,1,0,0,0,50,0,0,0,0,0,0,0,7,0.8571428571428571,4.024049815,48.10819823600846,0.06640254300387667,0.8754457260240027,-0.012580042997060989,0.25327310247328694,0.7,0.0,1,1,1.0,1,50,0.0,0.0,0,0.0,0.1,0.0,1,5,0.8,2.398410885,92.80393557908631,0.037521838847456045,0.6697588425185657,0.12293082210022399,0.10321529937855563,0.5,0.0,1,8,0.875,5.024049815,56.56024889148841,0.06376313946325095,0.7823280315648399,0.052112059609434186,0.24138244569895095,0.4,0.0,1,13,0.8461538461538461,7.422460699999999,67.22649460326099,0.05763753368526885,0.770332021528771,0.19291569157203,0.1934483417937862,0.43333333333333335,0.0,1,1.0,30.27106743040056,89.31716963283397,339.880282,False
CcjpN6QHTEf3xULsDV48zCmYmajXVk5o8jwGQjLGpump,2025-01-10T21:36:11.788554,2,1.0,0.311164379,0.0,0.0065173552323567665,0.36686197619040456,0.013120219596550783,0.003257805561218911,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.078217821,50,0.0,0.0,0,0.0,0.2,0.0,1,2,1.0,0.311164379,0.0,0.0065173552323567665,0.36686197619040456,0.013120219596550783,0.003257805561218911,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.078217821,50,0.0,0.0,0,0.0,0.1,0.0,1,2,1.0,0.311164379,0.0,0.0065173552323567665,0.36686197619040456,0.013120219596550783,0.003257805561218911,0.1,0.0,1,3,1.0,1.3893822,0.0,0.034399304938771996,0.9445009303286463,0.08095773755195121,0.19133998337712452,0.1,0.0,1,1.0,32.859503042694364,42.21299266095706,267.621732,False
9SeTtMgBk6q4WRXw3qvVyw2vcZAy9PsjBvKitfVvpump,2025-01-10T21:23:00.582504,10,0.6,6.883954730000001,17.68263151157494,0.10317982183765634,1.0895550991151508,-0.18355993722478023,0.5625671987292485,2.0,0.0,1,1,1.0,0.020118756,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.010003322,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.098019801,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.00999,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,11,0.6363636363636364,6.904073486000001,17.99799163636287,0.10300357812444172,1.1798032584817446,-0.18246775726281517,0.5483333021905812,1.1,0.0,1,2,1.0,0.108023123,0.0,0.003249118974610487,0.814792949468791,0.0065194203214909915,0.0019367251438893603,0.2,0.0,1,1,1.0,0.00999,50,0.0,0.0,0,0.0,0.1,0.0,1,13,0.6923076923076923,7.012096609000001,19.654209742824406,0.10074962822960064,1.3202176118851963,-0.1765910601771393,0.5071076022563108,0.65,0.0,1,14,0.7142857142857143,7.022086609000001,19.80429625330396,0.09913914482883911,1.394848355994443,-0.17604651887694306,0.48947473706281747,0.4666666666666667,0.0,1,1.0,34.44827585668938,36.01223795325675,0.772142,True
KMHTmbyPuRWbNQw2GL6WfZa1dKFdVV99meQxAVypump,2025-01-10T21:39:27.684701,1,1.0,0.008,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,0.5,2.006,0.0,0.060491848919952164,0.992023928215354,0.12877344140210265,0.990025,0.4,0.0,1,2,1.0,0.303355755,0.0,0.0026135614645978003,0.40972370212656756,0.005240820134742651,0.0038621279882784625,0.4,0.0,1,2,0.5,3.4172306210000003,0.0,0.07084495877810322,0.41531602001877305,-0.13231599625578191,0.5035538888960116,0.4,0.0,1,3,0.3333333333333333,2.1614703889999998,0.0,0.056267702712252024,1.1307174604110803,-0.1184165792569307,0.6636884629513591,0.6,0.0,1,1,1.0,0.008,50,0.0,0.0,0,0.0,0.1,0.0,1,4,0.75,2.3093557549999995,0.0,0.0553563603840178,1.4263493825222624,0.14900684243153017,0.6781309030586155,0.4,0.0,1,5,0.4,5.5787010100000005,3.135834962612975,0.08290199637284666,0.818486947762272,-0.22832962688058508,0.833968562848478,0.5,0.0,1,5,0.8,2.3173557549999995,99.66552548176357,0.0635528433015078,1.6634321145397382,0.14843255437730696,0.5943682147952085,0.25,0.0,1,10,0.6,7.896056764999999,44.02099377277509,0.07416498939063722,1.1471957533810573,-0.061416501917203575,0.8205321175449536,0.3333333333333333,0.0,1,1.0,31.827029015222053,38.711249345926454,24.469721,True
564FCRA8YzewBCtHrnK2ksF8KxqZsqL7YkXkC2TEpump,2025-01-10T21:46:18.328925,1,1.0,1.842,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.099307985,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,4,0.0,3.8672298560000002,33.33333333333333,0.059380648472159424,0.9062442602325628,-0.11210446133370153,0.7676628554826014,0.8,0.0,1,4,0.75,0.383553967,0.0,0.007473027314562439,0.6450047544784672,0.01982132112079745,0.0038252410439646935,0.8,0.0,1,1,1.0,1,50,0.0,0.0,0,0.0,0.2,0.0,1,2,1.0,1.9413079850000001,0.0,0.0031061184786914512,0.8976896136343868,0.006231593023625269,0.7592438647861901,0.2,0.0,1,4,0.0,3.8672298560000002,33.33333333333333,0.059380648472159424,0.9062442602325628,-0.11210446133370153,0.7676628554826014,0.4,0.0,1,5,0.8,1.383553967,0.0,0.03227774764364477,1.3221424231530747,0.08825656757766723,0.13384701193118614,0.5,0.0,1,6,0.3333333333333333,5.808537841,33.981457012589914,0.05552028752436953,0.903390145716323,-0.1116224125709736,0.7648598132019089,0.3,0.0,1,11,0.5454545454545454,7.192091808,45.49926544917527,0.05690890662999647,1.1813012426883722,-0.03884457834386707,0.5965493770267223,0.36666666666666664,0.0,1,1.0,31.656231251819978,102.43212744447733,650.415169,False
